Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
155,Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,34,1987,37,31,"2,868",31.9,12,3,15,10,2,3,6,0,0.38,0.09,0.47,0.31,0.41,Matches
156,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,22,2000,12,2,261,2.9,0,1,1,0,0,0,3,0,0,0.34,0.34,0,0.34,Matches
157,Youcef Atal,dz ALG,"DF,MF",Nice,fr Ligue 1,26,1996,18,8,779,8.7,1,0,1,1,0,0,1,0,0.12,0,0.12,0.12,0.12,Matches
158,Valentin Atangana Edoa,fr FRA,MF,Reims,fr Ligue 1,16,2005,7,2,174,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
159,Pierre-Emerick Aubameyang,ga GAB,"FW,MF",Barcelona,es La Liga,33,1989,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
160,Pierre-Emerick Aubameyang,ga GAB,FW,Chelsea,eng Premier League,33,1989,15,5,554,6.2,1,0,1,1,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
161,Emil Audero,id IDN,GK,Sampdoria,it Serie A,25,1997,25,25,"2,250",25,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
162,Tommaso Augello,it ITA,"MF,DF",Sampdoria,it Serie A,27,1994,37,35,"3,061",34,2,5,7,2,0,0,3,0,0.06,0.15,0.21,0.06,0.21,Matches
163,Ludwig Augustinsson,se SWE,DF,Mallorca,es La Liga,28,1994,4,1,132,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
164,Ludwig Augustinsson,se SWE,DF,Aston Villa,eng Premier League,28,1994,3,1,77,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
165,Carlos Augusto,br BRA,MF,Monza,it Serie A,23,1999,35,35,"3,083",34.3,6,5,11,6,0,0,4,0,0.18,0.15,0.32,0.18,0.32,Matches
166,Serge Aurier,ci CIV,"DF,MF",Nottingham,eng Premier League,29,1992,24,22,"1,943",21.6,1,0,1,1,0,0,2,0,0.05,0,0.05,0.05,0.05,Matches
167,Mathias Autret,fr FRA,MF,Auxerre,fr Ligue 1,31,1991,23,16,"1,290",14.3,2,2,4,1,1,1,0,0,0.14,0.14,0.28,0.07,0.21,Matches
168,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,28,1994,29,23,"1,709",19,8,2,10,6,2,3,7,1,0.42,0.11,0.53,0.32,0.42,Matches
169,Cédric Avinel,gp GLP,DF,Ajaccio,fr Ligue 1,35,1986,24,19,"1,794",19.9,1,0,1,1,0,0,2,1,0.05,0,0.05,0.05,0.05,Matches
170,Taiwo Awoniyi,ng NGA,FW,Nottingham,eng Premier League,24,1997,27,17,"1,404",15.6,10,1,11,10,0,0,2,0,0.64,0.06,0.71,0.64,0.71,Matches
171,Yasin Ayari,se SWE,MF,Brighton,eng Premier League,18,2003,3,1,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
172,Mehmet Aydin,de GER,"MF,DF",Schalke 04,de Bundesliga,20,2002,16,3,567,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
173,André Ayew,gh GHA,FW,Nottingham,eng Premier League,32,1989,13,1,316,3.5,0,0,0,0,0,1,1,0,0,0,0,0,0,Matches
174,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,30,1991,38,31,"2,714",30.2,4,3,7,4,0,0,5,0,0.13,0.1,0.23,0.13,0.23,Matches
175,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,27,1994,10,5,545,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,30,1991,29,22,"2,054",22.8,2,1,3,2,0,0,3,0,0.09,0.04,0.13,0.09,0.13,Matches
177,Ayman Azhil,ma MAR,MF,Leverkusen,de Bundesliga,21,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
178,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,de Bundesliga,27,1995,23,8,927,10.3,4,1,5,4,0,0,1,0,0.39,0.1,0.49,0.39,0.49,Matches
179,César Azpilicueta,es ESP,"DF,MF",Chelsea,eng Premier League,32,1989,25,16,"1,527",17,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
180,Sanoussy Ba,de GER,FW,RB Leipzig,de Bundesliga,18,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
181,Iddrisu Baba,gh GHA,MF,Mallorca,es La Liga,26,1996,29,20,"1,705",18.9,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
182,Srđan Babić,rs SRB,DF,Almería,es La Liga,26,1996,34,33,"2,998",33.3,3,0,3,3,0,0,5,0,0.09,0,0.09,0.09,0.09,Matches
183,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,22,2000,19,16,"1,449",16.1,1,0,1,1,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
184,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,22,2000,1,1,90,1,0,1,1,0,0,0,1,0,0,1,1,0,1,Matches
185,Édgar Badía,es ESP,GK,Elche,es La Liga,30,1992,36,36,"3,240",36,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
186,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,21,2001,11,10,905,10.1,1,0,1,1,0,0,2,0,0.1,0,0.1,0.1,0.1,Matches
187,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,21,2001,11,9,839,9.3,2,0,2,2,0,0,3,0,0.21,0,0.21,0.21,0.21,Matches
188,Álex Baena,es ESP,"MF,FW",Villarreal,es La Liga,21,2001,35,19,"1,947",21.6,6,2,8,6,0,0,13,1,0.28,0.09,0.37,0.28,0.37,Matches
189,Jaime Báez,uy URU,MF,Cremonese,it Serie A,27,1995,2,1,96,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
190,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,24,1997,33,26,"1,967",21.9,4,4,8,4,0,0,4,0,0.18,0.18,0.37,0.18,0.37,Matches
191,Eric Bailly,ci CIV,DF,Marseille,fr Ligue 1,28,1994,17,5,543,6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
192,Dénys Bain,fr FRA,DF,Auxerre,fr Ligue 1,29,1993,2,1,126,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
193,Brandon Baiye,be BEL,MF,Clermont Foot,fr Ligue 1,21,2000,7,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
194,Stefan Bajcetic,es ESP,MF,Liverpool,eng Premier League,17,2004,11,6,526,5.8,1,0,1,1,0,0,2,0,0.17,0,0.17,0.17,0.17,Matches
195,Nedim Bajrami,al ALB,"MF,FW",Empoli,it Serie A,23,1999,19,8,940,10.4,1,1,2,1,0,0,1,0,0.1,0.1,0.19,0.1,0.19,Matches
196,Nedim Bajrami,al ALB,FW,Sassuolo,it Serie A,23,1999,18,7,819,9.1,1,0,1,1,0,0,0,0,0.11,0,0.11,0.11,0.11,Matches
197,Cédric Bakambu,cd COD,FW,Marseille,fr Ligue 1,31,1991,3,0,59,0.7,0,1,1,0,0,0,0,0,0,1.53,1.53,0,1.53,Matches
198,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,27,1994,3,0,41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
199,Mitchel Bakker,nl NED,"MF,DF",Leverkusen,de Bundesliga,22,2000,28,19,"1,659",18.4,3,2,5,3,0,0,6,1,0.16,0.11,0.27,0.16,0.27,Matches
200,Ridle Baku,de GER,"DF,MF",Wolfsburg,de Bundesliga,24,1998,33,29,"2,580",28.7,5,3,8,5,0,0,6,0,0.17,0.1,0.28,0.17,0.28,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Tommaso Baldanzi,it ITA,MF,Empoli,it Serie A,19,2003,26,24,"1,772",19.7,4,0,4,4,0,0,2,0,0.2,0,0.2,0.2,0.2,Matches
202,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,18,2003,33,30,"2,471",27.5,1,6,7,1,0,0,4,0,0.04,0.22,0.25,0.04,0.25,Matches
203,Thierno Balde,fr FRA,"MF,DF",Troyes,fr Ligue 1,20,2002,31,25,"2,153",23.9,0,1,1,0,0,0,1,0,0,0.04,0.04,0,0.04,Matches
204,Carlos Baleba,cm CMR,"MF,FW",Lille,fr Ligue 1,18,2004,19,5,478,5.3,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
205,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,34,1988,3,1,115,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
206,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,23,1999,35,30,"2,639",29.3,0,1,1,0,0,0,9,1,0,0.03,0.03,0,0.03,Matches
207,Dominic Ballard,eng ENG,FW,Southampton,eng Premier League,17,2005,2,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
208,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,30,1992,37,37,"3,232",35.9,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
209,Fodé Ballo-Touré,sn SEN,"DF,MF",Milan,it Serie A,25,1997,10,5,523,5.8,1,0,1,1,0,0,0,0,0.17,0,0.17,0.17,0.17,Matches
210,Folarin Balogun,us USA,FW,Reims,fr Ligue 1,21,2001,37,34,"2,999",33.3,21,2,23,15,6,7,5,0,0.63,0.06,0.69,0.45,0.51,Matches
211,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,32,1990,21,12,"1,364",15.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
212,Jonathan Bamba,ci CIV,MF,Lille,fr Ligue 1,26,1996,34,32,"2,783",30.9,6,7,13,6,0,0,6,0,0.19,0.23,0.42,0.19,0.42,Matches
213,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,28,1993,28,18,"1,515",16.8,4,2,6,4,0,2,3,0,0.24,0.12,0.36,0.24,0.36,Matches
214,Lameck Banda,zm ZAM,"FW,MF",Lecce,it Serie A,21,2001,36,19,"1,636",18.2,2,1,3,2,0,0,6,0,0.11,0.06,0.17,0.11,0.17,Matches
215,Filippo Bandinelli,it ITA,MF,Empoli,it Serie A,27,1995,35,28,"2,263",25.1,2,0,2,2,0,0,10,0,0.08,0,0.08,0.08,0.08,Matches
216,Léo Baptistão,br BRA,"FW,MF",Almería,es La Liga,29,1992,28,24,"1,726",19.2,4,1,5,4,0,0,7,0,0.21,0.05,0.26,0.21,0.26,Matches
217,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,24,1998,23,4,618,6.9,0,1,1,0,0,0,3,1,0,0.15,0.15,0,0.15,Matches
218,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,27,1994,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
219,Antonín Barák,cz CZE,MF,Fiorentina,it Serie A,27,1994,30,21,"1,799",20,2,0,2,2,0,0,4,0,0.1,0,0.1,0.1,0.1,Matches
220,Andrea Barberis,it ITA,MF,Monza,it Serie A,28,1993,9,3,338,3.8,0,1,1,0,0,0,0,0,0,0.27,0.27,0,0.27,Matches
221,Tommaso Barbieri,it ITA,MF,Juventus,it Serie A,19,2002,3,2,109,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
222,Bradley Barcola,fr FRA,"FW,MF",Lyon,fr Ligue 1,19,2002,26,15,"1,440",16,5,8,13,5,0,0,3,0,0.31,0.5,0.81,0.31,0.81,Matches
223,Melvin Bard,fr FRA,"DF,MF",Nice,fr Ligue 1,21,2000,33,28,"2,456",27.3,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
224,Francesco Bardi,it ITA,GK,Bologna,it Serie A,30,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
225,Keidi Bare,al ALB,MF,Espanyol,es La Liga,24,1997,18,4,503,5.6,0,1,1,0,0,0,0,0,0,0.18,0.18,0,0.18,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Nicolò Barella,it ITA,MF,Inter,it Serie A,25,1997,35,31,"2,613",29,6,6,12,6,0,0,6,0,0.21,0.21,0.41,0.21,0.41,Matches
227,Kike Barja,es ESP,"FW,MF",Osasuna,es La Liga,25,1997,27,15,"1,312",14.6,1,6,7,1,0,0,1,0,0.07,0.41,0.48,0.07,0.48,Matches
228,Ross Barkley,eng ENG,"MF,FW",Nice,fr Ligue 1,28,1993,27,9,960,10.7,4,2,6,4,0,0,1,0,0.37,0.19,0.56,0.37,0.56,Matches
229,Aymen Barkok,ma MAR,MF,Mainz 05,de Bundesliga,24,1998,23,3,584,6.5,0,1,1,0,0,0,1,0,0,0.15,0.15,0,0.15,Matches
230,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,24,1997,34,32,"2,711",30.1,13,1,14,13,0,0,3,0,0.43,0.03,0.46,0.43,0.46,Matches
231,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,22,2000,31,25,"2,141",23.8,4,3,7,4,0,0,5,0,0.17,0.13,0.29,0.17,0.29,Matches
232,Enzo Barrenechea,ar ARG,MF,Juventus,it Serie A,21,2001,3,3,158,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
233,Ander Barrenetxea,es ESP,"DF,MF",Real Sociedad,es La Liga,20,2001,23,9,878,9.8,3,1,4,3,0,0,4,0,0.31,0.1,0.41,0.31,0.41,Matches
234,Mickaël Barreto,fr FRA,MF,Ajaccio,fr Ligue 1,31,1991,20,15,"1,325",14.7,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches
235,Pablo Barrios,es ESP,MF,Atlético Madrid,es La Liga,19,2003,21,6,724,8,0,1,1,0,0,0,4,0,0,0.12,0.12,0,0.12,Matches
236,Musa Barrow,gm GAM,"MF,FW",Bologna,it Serie A,23,1998,32,26,"1,960",21.8,3,8,11,3,0,0,3,0,0.14,0.37,0.51,0.14,0.51,Matches
237,Federico Baschirotto,it ITA,DF,Lecce,it Serie A,25,1996,37,37,"3,330",37,3,0,3,3,0,0,6,0,0.08,0,0.08,0.08,0.08,Matches
238,Toma Bašić,hr CRO,MF,Lazio,it Serie A,25,1996,25,4,513,5.7,1,0,1,1,0,0,2,0,0.18,0,0.18,0.18,0.18,Matches
239,Alberto Basso,it ITA,FW,Cremonese,it Serie A,18,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
240,Gil Bastião Dias,pt POR,FW,Stuttgart,de Bundesliga,25,1996,7,6,398,4.4,1,0,1,1,0,0,0,0,0.23,0,0.23,0.23,0.23,Matches
241,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,23,1999,29,26,"2,157",24,0,2,2,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches
242,Simone Bastoni,it ITA,"MF,DF",Spezia,it Serie A,25,1996,19,15,"1,189",13.2,2,4,6,2,0,0,7,0,0.15,0.3,0.45,0.15,0.45,Matches
243,Rodrigo Battaglia,ar ARG,MF,Mallorca,es La Liga,31,1991,15,8,686,7.6,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
244,Maximilian Bauer,de GER,DF,Augsburg,de Bundesliga,22,2000,27,20,"1,846",20.5,0,1,1,0,0,0,8,0,0,0.05,0.05,0,0.05,Matches
245,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,32,1990,34,34,"3,060",34,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
246,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,26,1996,8,6,562,6.2,0,1,1,0,0,0,2,0,0,0.16,0.16,0,0.16,Matches
247,Julian Baumgartlinger,at AUT,MF,Augsburg,de Bundesliga,34,1988,16,3,554,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
248,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,22,1999,33,33,"2,567",28.5,7,3,10,7,0,0,7,0,0.25,0.11,0.35,0.25,0.35,Matches
249,Cyrille Bayala,bf BFA,MF,Ajaccio,fr Ligue 1,26,1996,33,25,"2,009",22.3,1,1,2,1,0,0,3,1,0.04,0.04,0.09,0.04,0.09,Matches
250,Brian Bayeye,cd COD,MF,Torino,it Serie A,22,2000,2,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Gavin Bazunu,ie IRL,GK,Southampton,eng Premier League,20,2002,32,32,"2,880",32,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
252,Bebé,cv CPV,"FW,MF",Rayo Vallecano,es La Liga,32,1990,4,0,60,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
253,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,28,1994,19,17,"1,416",15.7,7,0,7,6,1,1,2,0,0.44,0,0.44,0.38,0.38,Matches
254,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,26,1996,28,28,"2,484",27.6,2,1,3,2,0,0,11,1,0.07,0.04,0.11,0.07,0.11,Matches
255,Mads Bech Sørensen,dk DEN,DF,Brentford,eng Premier League,23,1999,4,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
256,Julius Beck,dk DEN,MF,Spezia,it Serie A,17,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
257,Sheraldo Becker,sr SUR,FW,Union Berlin,de Bundesliga,27,1995,34,33,"2,554",28.4,11,7,18,11,0,0,4,0,0.39,0.25,0.63,0.39,0.63,Matches
258,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,26,1996,20,20,"1,672",18.6,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
259,Jan Bednarek,pl POL,DF,Aston Villa,eng Premier League,26,1996,3,1,100,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
260,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,25,1997,7,2,167,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
261,Asmir Begović,ba BIH,GK,Everton,eng Premier League,35,1987,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
262,Yanis Begraoui,ma MAR,MF,Toulouse,fr Ligue 1,21,2001,3,1,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
263,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,31,1991,33,17,"1,535",17.1,8,1,9,8,0,0,6,0,0.47,0.06,0.53,0.47,0.53,Matches
264,Alexis Beka Beka,fr FRA,MF,Nice,fr Ligue 1,21,2001,14,7,545,6.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
265,Jérémie Bela,ao ANG,MF,Clermont Foot,fr Ligue 1,29,1993,19,7,743,8.3,1,1,2,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,Matches
266,Reda Belahyane,ma MAR,MF,Nice,fr Ligue 1,18,2004,4,1,182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
267,Youcef Belaïli,dz ALG,"MF,FW",Ajaccio,fr Ligue 1,30,1992,17,15,"1,150",12.8,6,3,9,1,5,6,2,0,0.47,0.23,0.7,0.08,0.31,Matches
268,Youcef Belaïli,dz ALG,"MF,FW",Brest,fr Ligue 1,30,1992,6,4,356,4,0,2,2,0,0,0,3,0,0,0.51,0.51,0,0.51,Matches
269,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,28,1994,38,30,"2,656",29.5,2,0,2,1,1,1,3,0,0.07,0,0.07,0.03,0.03,Matches
270,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,30,1991,30,26,"2,395",26.6,0,1,1,0,0,0,9,0,0,0.04,0.04,0,0.04,Matches
271,Armel Bella Kotchap,de GER,DF,Southampton,eng Premier League,20,2001,24,24,"1,879",20.9,0,2,2,0,0,0,4,0,0,0.1,0.1,0,0.1,Matches
272,Raoul Bellanova,it ITA,MF,Inter,it Serie A,22,2000,18,3,496,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
273,Karim Bellarabi,de GER,MF,Leverkusen,de Bundesliga,32,1990,8,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
274,Jean-Ricner Bellegarde,ht HAI,"MF,FW",Strasbourg,fr Ligue 1,24,1998,30,29,"2,419",26.9,2,6,8,2,0,0,5,0,0.07,0.22,0.3,0.07,0.3,Matches
275,Héctor Bellerín,es ESP,DF,Barcelona,es La Liga,27,1995,3,1,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,19,2003,31,30,"2,691",29.9,8,4,12,7,1,1,8,0,0.27,0.13,0.4,0.23,0.37,Matches
277,Jeanuël Belocian,fr FRA,DF,Rennes,fr Ligue 1,17,2005,8,6,506,5.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
278,Andrea Belotti,it ITA,FW,Roma,it Serie A,28,1993,31,11,"1,146",12.7,0,2,2,0,0,1,0,0,0,0.16,0.16,0,0.16,Matches
279,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,23,1999,36,33,"2,855",31.7,0,2,2,0,0,0,4,0,0,0.06,0.06,0,0.06,Matches
280,Eliesse Ben Seghir,ma MAR,"FW,MF",Monaco,fr Ligue 1,17,2005,19,13,"1,052",11.7,4,1,5,4,0,0,1,0,0.34,0.09,0.43,0.34,0.43,Matches
281,Salim Ben Seghir,fr FRA,FW,Marseille,fr Ligue 1,19,2003,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
282,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,31,1990,32,28,"2,114",23.5,19,6,25,14,5,6,4,0,0.81,0.26,1.06,0.6,0.85,Matches
283,Marco Benassi,it ITA,DF,Fiorentina,it Serie A,27,1994,2,1,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
284,Marco Benassi,it ITA,MF,Cremonese,it Serie A,27,1994,15,11,998,11.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
285,Iker Benito,es ESP,MF,Osasuna,es La Liga,19,2002,4,2,176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
286,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,24,1997,28,24,"2,007",22.3,2,2,4,2,0,0,5,0,0.09,0.09,0.18,0.09,0.18,Matches
287,Saïd Benrahma,dz ALG,"MF,FW",West Ham,eng Premier League,26,1995,35,22,"2,069",23,6,3,9,2,4,4,0,0,0.26,0.13,0.39,0.09,0.22,Matches
288,Ramy Bensebaini,dz ALG,DF,Gladbach,de Bundesliga,27,1995,28,28,"2,481",27.6,6,1,7,4,2,2,7,1,0.22,0.04,0.25,0.15,0.18,Matches
289,Nabil Bentaleb,dz ALG,MF,Angers,fr Ligue 1,27,1994,30,29,"2,489",27.7,4,4,8,2,2,2,7,1,0.14,0.14,0.29,0.07,0.22,Matches
290,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,25,1997,18,17,"1,500",16.7,5,2,7,5,0,0,8,0,0.3,0.12,0.42,0.3,0.42,Matches
291,Daniel Bentley,eng ENG,GK,Wolves,eng Premier League,29,1993,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
292,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,34,1987,24,24,"2,038",22.6,19,3,22,12,7,8,1,0,0.84,0.13,0.97,0.53,0.66,Matches
293,Domenico Berardi,it ITA,"FW,MF",Sassuolo,it Serie A,27,1994,26,22,"1,866",20.7,12,7,19,5,7,8,7,0,0.58,0.34,0.92,0.24,0.58,Matches
294,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,32,1990,29,27,"2,406",26.7,1,1,2,1,0,0,9,1,0.04,0.04,0.07,0.04,0.07,Matches
295,Álex Berenguer,es ESP,MF,Athletic Club,es La Liga,27,1995,37,26,"2,297",25.5,4,1,5,4,0,0,2,0,0.16,0.04,0.2,0.16,0.2,Matches
296,Bartosz Bereszyński,pl POL,"DF,MF",Sampdoria,it Serie A,30,1992,15,15,"1,198",13.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
297,Bartosz Bereszyński,pl POL,DF,Napoli,it Serie A,30,1992,3,2,166,1.8,0,1,1,0,0,0,1,0,0,0.54,0.54,0,0.54,Matches
298,Patrick Berg,no NOR,"DF,MF",Lens,fr Ligue 1,24,1997,3,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
299,Mitchell van Bergen,nl NED,"MF,FW",Reims,fr Ligue 1,22,1999,28,6,905,10.1,0,1,1,0,0,0,1,0,0,0.1,0.1,0,0.1,Matches
300,Mergim Berisha,de GER,FW,Augsburg,de Bundesliga,24,1998,23,20,"1,679",18.7,9,4,13,6,3,4,9,1,0.48,0.21,0.7,0.32,0.54,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Quentin Bernard,fr FRA,DF,Auxerre,fr Ligue 1,33,1989,7,7,630,7,0,1,1,0,0,0,0,0,0,0.14,0.14,0,0.14,Matches
302,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,25,1997,27,27,"2,430",27,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
303,Juan Bernat,es ESP,"MF,DF",PSG,fr Ligue 1,29,1993,28,18,"1,648",18.3,1,4,5,1,0,0,1,0,0.05,0.22,0.27,0.05,0.27,Matches
304,Victor Bernth Kristiansen,dk DEN,DF,Leicester City,eng Premier League,19,2002,12,11,892,9.9,0,1,1,0,0,0,2,0,0,0.1,0.1,0,0.1,Matches
305,Jason Berthomier,fr FRA,MF,Clermont Foot,fr Ligue 1,32,1990,2,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
306,Marco Bertini,it ITA,MF,Lazio,it Serie A,19,2002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
307,Beto,gw GNB,FW,Udinese,it Serie A,24,1998,33,23,"2,129",23.7,10,1,11,9,1,1,2,0,0.42,0.04,0.47,0.38,0.42,Matches
308,Owen Bevan,wls WAL,DF,Bournemouth,eng Premier League,18,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
